,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Variant,New_Price1,Price Range
2053,audi q7 3.0 tdi quattro technology,Hyderabad,2012,88000,Diesel,Automatic,First,12.07,2967.0,241.4,7,36.5,audi,q7,3.0 tdi quattro technology,99.79333333,₹ 84.69 - 92.29 lakh
2054,hyundai santa fe 2wd at,Delhi,2012,86000,Diesel,Automatic,Second,13.01,2199.0,194.3,7,9.5,hyundai,santa,fe 2wd at,11.28145047,7.5
2055,hyundai santro gls i - euro ii,Coimbatore,2012,51019,Petrol,Manual,First,0.0,999.0,91.94537954,5,3.48,hyundai,santro,gls i - euro ii,11.28145047,₹3.91 - 6.45 lakh
2056,honda city 1.5 v mt exclusive,Mumbai,2013,45000,Petrol,Manual,First,17.0,1497.0,118.0,5,4.55,honda,city,1.5 v mt exclusive,14.63571429,₹ 11.52 - 16.00 lakh
2057,hyundai i20 1.4 crdi magna,Jaipur,2012,51000,Diesel,Manual,First,21.9,1396.0,90.0,5,3.9,hyundai,i20,1.4 crdi magna,9.74,₹ 7.19 - 11.83 lakh
2058,mahindra bolero sle bsiii,Pune,2007,92000,Diesel,Manual,First,13.6,2523.0,63.0,7,2.7,mahindra,bolero,sle bsiii,10.982,₹ 9.53 - 10.48 lakh
2059,toyota fortuner 2.8 2wd at,Pune,2017,29000,Diesel,Automatic,First,12.9,2755.0,174.5,7,31.0,toyota,fortuner,2.8 2wd at,38.11,₹ 32.58 - 50.34 lakh
2060,bmw 3 series 2005-2011 325i sedan,Bangalore,2009,70521,Petrol,Automatic,Second,10.9,2497.0,215.0,5,10.3,bmw,3,series 2005-2011 325i sedan,52.113125,5.75
2061,bmw 3 series 320d sedan,Kolkata,2010,51000,Diesel,Automatic,First,16.07,1995.0,181.0,5,7.75,bmw,3,series 320d sedan,52.113125,5.75
2062,maruti wagon r lxi,Hyderabad,2012,52618,Petrol,Manual,First,18.9,998.0,67.1,5,3.2,maruti,wagon,r lxi,5.39,5.75
2063,maruti ertiga zdi,Delhi,2013,68000,Diesel,Manual,First,25.47,1248.0,88.5,7,4.85,maruti,ertiga,zdi,11.75,5.75
2064,land rover range rover evoque 2.0 td4 pure,Kochi,2016,29022,Diesel,Automatic,Second,15.68,1999.0,177.0,5,34.08,land,rover,range rover evoque 2.0 td4 pure,104.102,5.75
2065,maruti ertiga shvs vdi,Chennai,2017,80000,Diesel,Manual,First,24.52,1248.0,88.5,7,8.1,maruti,ertiga,shvs vdi,11.61857143,5.75
2066,tata indigo cs evx,Chennai,2016,78000,Diesel,Manual,Second,25.0,1396.0,69.01,5,2.35,tata,indigo,cs evx,10.75306548,₹3.88 - 5.99 lakh
2067,maruti alto k10 lxi,Pune,2012,100000,Petrol,Manual,First,20.92,998.0,67.1,5,1.8,maruti,alto,k10 lxi,4.53,2.0
2068,hyundai eon d lite plus,Coimbatore,2015,31412,Petrol,Manual,First,21.1,814.0,55.2,5,3.42,hyundai,eon,d lite plus,11.28145047,₹2.96 - 4.71 lakh
2069,ford endeavour 3.0l 4x4 at,Mumbai,2010,78000,Diesel,Automatic,Second,11.4,2953.0,153.86,7,5.34,ford,endeavour,3.0l 4x4 at,35.29,₹29.19 - 36.26 lakh
2070,ford endeavour 2.2 titanium at 4x2,Hyderabad,2018,14000,Diesel,Automatic,First,12.62,2198.0,158.0,7,31.99,ford,endeavour,2.2 titanium at 4x2,35.29,₹29.19 - 36.26 lakh
2071,volkswagen vento diesel highline,Bangalore,2011,80000,Diesel,Manual,First,20.54,1598.0,103.6,5,4.75,volkswagen,vento,diesel highline,13.81375,₹8.69 - 14.79 lakh
2072,maruti ciaz at zxi,Mumbai,2014,46738,Petrol,Automatic,First,19.12,1373.0,91.1,5,6.1,maruti,ciaz,at zxi,11.04333333,16.5
2073,hyundai eon d lite plus,Coimbatore,2013,54884,Petrol,Manual,Second,21.1,814.0,55.2,5,3.69,hyundai,eon,d lite plus,11.28145047,₹2.96 - 4.71 lakh
2074,audi q5 2.0 tdi premium plus,Delhi,2012,74500,Diesel,Automatic,Second,14.16,1968.0,174.3,5,15.0,audi,q5,2.0 tdi premium plus,63.78077684,₹ 61.46 - 67.25 lakh
2075,mahindra xuv500 w10 awd,Coimbatore,2016,67472,Diesel,Manual,First,16.0,2179.0,140.0,7,14.5,mahindra,xuv500,w10 awd,18.865,₹12.37 - 20.11 lakh
2076,maruti swift vdi,Hyderabad,2013,84000,Diesel,Manual,First,28.4,1248.0,74.0,5,5.65,maruti,swift,vdi,8.44,21.94
2077,maruti ritz vdi,Kolkata,2011,77400,Diesel,Manual,First,21.1,1248.0,73.9,5,2.5,maruti,ritz,vdi,7.55626867,21.94
2078,mercedes-benz new c-class c 250 cdi avantgarde,Mumbai,2017,14470,Diesel,Automatic,First,19.71,2143.0,201.15,5,38.5,mercedes-benz,new,c-class c 250 cdi avantgarde,49.49,21.94
2079,renault duster 110ps diesel rxz,Kolkata,2014,52108,Diesel,Manual,First,19.01,1461.0,108.45,5,5.49,renault,duster,110ps diesel rxz,13.87,₹8.59 - 14.25 lakh
2080,maruti swift dzire vxi,Kolkata,2013,40000,Petrol,Manual,First,19.1,1197.0,85.8,5,3.55,maruti,swift,dzire vxi,7.56375,22.0
2081,toyota innova 2.5 vx (diesel) 7 seater,Jaipur,2014,105044,Diesel,Manual,First,12.99,2494.0,100.6,7,10.75,toyota,innova,2.5 vx (diesel) 7 seater,23.61366667,₹13.22 - 16.81 lakh
2082,hyundai creta 1.6 sx option,Delhi,2016,24347,Petrol,Manual,First,15.8,1591.0,121.3,5,11.0,hyundai,creta,1.6 sx option,16.06,₹ 10.84 - 19.13 lakh
2083,maruti sx4 zdi,Ahmedabad,2014,58000,Diesel,Manual,First,21.79,1248.0,88.73,5,4.5,maruti,sx4,zdi,7.55626867,5.27
2084,mahindra xuv500 w8 2wd,Kochi,2014,49663,Diesel,Manual,First,15.1,2179.0,140.0,7,8.42,mahindra,xuv500,w8 2wd,18.865,₹12.37 - 20.11 lakh
2085,honda city i-vtec cvt vx,Mumbai,2017,17000,Petrol,Automatic,First,18.0,1497.0,117.3,5,11.6,honda,city,i-vtec cvt vx,15.29,₹ 11.52 - 16.00 lakh
2086,jaguar xf 2.2 litre luxury,Kochi,2016,13418,Diesel,Automatic,First,16.36,2179.0,187.7,5,33.63,jaguar,xf,2.2 litre luxury,72.64,₹ 71.60 - 76.00 lakh
2087,ford fiesta 1.4 sxi tdci abs,Pune,2008,117080,Diesel,Manual,Third,17.8,1399.0,68.0,5,2.25,ford,fiesta,1.4 sxi tdci abs,13.57205029,₹8.63 - 10.31 lakh
2088,bmw 5 series 523i sedan,Mumbai,2010,74000,Petrol,Automatic,First,10.8,2497.0,150.0,5,12.95,bmw,5,series 523i sedan,67.24571429,11.64
2089,maruti swift vdi bsiv w abs,Hyderabad,2010,86514,Diesel,Manual,First,17.8,1248.0,74.20637807,5,4.25,maruti,swift,vdi bsiv w abs,7.56375,11.64
2090,audi a6 2011-2015 2.0 tdi premium plus,Coimbatore,2014,66882,Diesel,Automatic,First,17.68,1968.0,174.33,5,25.02,audi,a6,2011-2015 2.0 tdi premium plus,62.35666667,₹ 61.41 - 67.53 lakh
2091,honda brio 1.2 vx mt,Kochi,2014,41460,Petrol,Manual,First,18.5,1198.0,86.8,5,3.95,honda,brio,1.2 vx mt,6.63,₹4.82 - 6.90 lakh
2092,honda city 1.5 v at,Mumbai,2011,57000,Petrol,Automatic,First,16.8,1497.0,118.0,5,4.4,honda,city,1.5 v at,14.63571429,₹ 11.52 - 16.00 lakh
2093,volkswagen polo petrol comfortline 1.2l,Bangalore,2015,34010,Petrol,Manual,Third,16.47,1198.0,73.9,5,4.95,volkswagen,polo,petrol comfortline 1.2l,9.71375,₹5.87 - 10.25 lakh
2094,mahindra scorpio sle bsiii,Pune,2010,96813,Diesel,Manual,Second,12.05,2179.0,120.0,8,5.5,mahindra,scorpio,sle bsiii,15.5675283,₹ 12.74 - 24.05 lakh
2095,honda city v mt,Mumbai,2011,84000,Petrol,Manual,First,16.8,1497.0,116.3,5,3.25,honda,city,v mt,14.63571429,₹ 11.52 - 16.00 lakh
2096,skoda rapid 1.6 mpi elegance,Kochi,2013,50004,Petrol,Manual,First,15.0,1598.0,103.5,5,4.02,skoda,rapid,1.6 mpi elegance,14.132,₹6.99 - 14.25 lakh
2097,mahindra xuv500 w6 2wd,Coimbatore,2016,67995,Diesel,Manual,First,16.0,2179.0,140.0,7,11.73,mahindra,xuv500,w6 2wd,18.865,₹12.37 - 20.11 lakh
2098,volkswagen jetta 2007-2011 2.0 tdi trendline,Chennai,2012,55000,Diesel,Manual,First,15.0,1896.0,105.0,5,9.5,volkswagen,jetta,2007-2011 2.0 tdi trendline,11.44720833,₹14.78 - 20.89 lakh
2099,maruti baleno alpha automatic,Hyderabad,2017,14900,Petrol,Automatic,First,21.4,1197.0,83.1,5,8.6,maruti,baleno,alpha automatic,8.886666667,6.25
2100,honda amaze ex i-dtech,Jaipur,2013,70961,Diesel,Manual,First,25.8,1498.0,98.6,5,4.0,honda,amaze,ex i-dtech,8.662857143,₹ 6.91 - 9.50 lakh
2101,volkswagen vento 1.6 highline,Mumbai,2015,40194,Petrol,Manual,First,15.04,1598.0,103.2,5,5.55,volkswagen,vento,1.6 highline,13.81375,₹8.69 - 14.79 lakh
2102,maruti alto 800 lxi,Hyderabad,2015,96000,Petrol,Manual,First,22.74,796.0,47.3,5,2.5,maruti,alto,800 lxi,4.53,5.0
2103,land rover discovery hse luxury 3.0 td6,Mumbai,2017,35000,Diesel,Automatic,First,18.0,2993.0,255.0,7,41.6,land,rover,discovery hse luxury 3.0 td6,127.0,5.0
2104,honda city i vtec cvt vx,Delhi,2015,50000,Petrol,Automatic,First,18.0,1497.0,117.3,5,7.41,honda,city,i vtec cvt vx,14.63571429,₹ 11.52 - 16.00 lakh
2105,nissan terrano xl 110 ps,Mumbai,2014,50000,Diesel,Manual,First,19.01,1461.0,108.5,5,6.5,nissan,terrano,xl 110 ps,15.855,₹10.00 - 14.65 lakh
2106,maruti alto lxi,Mumbai,2008,26299,Petrol,Manual,First,19.7,796.0,46.3,5,1.2,maruti,alto,lxi,4.53,17.49
2107,toyota fortuner 2.8 4wd mt,Bangalore,2015,150386,Diesel,Manual,First,14.24,2755.0,174.5,7,23.0,toyota,fortuner,2.8 4wd mt,39.6,₹ 32.58 - 50.34 lakh
2108,hyundai i20 1.4 crdi magna,Kolkata,2012,60000,Diesel,Manual,First,21.9,1396.0,90.0,5,2.74,hyundai,i20,1.4 crdi magna,9.74,₹ 7.19 - 11.83 lakh
2109,ford figo diesel titanium,Hyderabad,2013,65000,Diesel,Manual,First,20.0,1399.0,68.0,5,3.9,ford,figo,diesel titanium,7.65,₹5.23 - 8.37 lakh
2110,maruti vitara brezza zdi plus,Ahmedabad,2017,80000,Diesel,Manual,First,24.3,1248.0,88.5,5,8.0,maruti,vitara,brezza zdi plus,10.91,5.5
2111,hyundai verna 1.6 sx,Chennai,2012,92000,Diesel,Manual,Third,22.32,1582.0,126.32,5,4.0,hyundai,verna,1.6 sx,14.254,₹ 10.90 - 17.38 lakh
2112,hyundai tucson 2.0 dual vtvt 2wd at gl,Mumbai,2016,13000,Petrol,Automatic,First,12.95,1999.0,152.88,5,17.75,hyundai,tucson,2.0 dual vtvt 2wd at gl,25.75,₹ 28.51 - 35.34 lakh
2113,maruti ritz vdi,Coimbatore,2013,73278,Diesel,Manual,First,21.1,1248.0,73.9,5,5.05,maruti,ritz,vdi,7.55626867,14.5
2114,audi a4 2.0 tfsi,Mumbai,2011,38000,Petrol,Automatic,First,10.8,1984.0,132.0,5,12.0,audi,a4,2.0 tfsi,51.385,₹ 43.81 - 51.85 lakh
2115,mercedes-benz e-class e250 cdi launch edition,Kochi,2016,46936,Diesel,Automatic,First,13.0,2143.0,204.0,5,29.6,mercedes-benz,e-class,e250 cdi launch edition,82.61833333,₹ 72.48 - 87.47 lakh
2116,renault duster 85ps diesel rxe,Jaipur,2015,55000,Diesel,Manual,First,19.87,1461.0,83.8,5,6.5,renault,duster,85ps diesel rxe,13.87,₹8.59 - 14.25 lakh
2117,honda amaze s at i-vtech,Mumbai,2014,19000,Petrol,Automatic,First,15.5,1198.0,86.7,5,4.75,honda,amaze,s at i-vtech,8.662857143,₹ 6.91 - 9.50 lakh
2118,volvo s60 d4 summum,Coimbatore,2016,42259,Diesel,Automatic,First,9.0,1984.0,181.0,5,24.36,volvo,s60,d4 summum,45.67,₹45.90 lakh
2119,maruti swift dzire 1.2 lxi bsiv,Mumbai,2011,14000,Petrol,Manual,Second,17.5,1197.0,85.8,5,3.2,maruti,swift,dzire 1.2 lxi bsiv,7.56375,28.79
2120,maruti wagon r vxi,Kolkata,2016,16956,Petrol,Manual,First,22.5,998.0,67.04,5,3.6,maruti,wagon,r vxi,5.29,28.79
2121,maruti omni mpi std bsiv,Coimbatore,2017,15473,Petrol,Manual,First,16.8,796.0,34.2,5,3.58,maruti,omni,mpi std bsiv,7.55626867,28.79
2122,maruti sx4 vdi,Delhi,2011,75000,Diesel,Manual,First,21.5,1248.0,88.8,5,2.5,maruti,sx4,vdi,7.55626867,28.79
2123,ford fiesta titanium 1.5 tdci,Ahmedabad,2013,96000,Diesel,Manual,Second,23.5,1498.0,90.0,5,3.5,ford,fiesta,titanium 1.5 tdci,13.57205029,₹8.63 - 10.31 lakh
2124,maruti wagon r vxi,Mumbai,2010,38000,Petrol,Manual,Second,22.5,998.0,67.04,5,1.75,maruti,wagon,r vxi,5.61,5.45
2125,mercedes-benz e-class e270 cdi,Bangalore,2005,54000,Diesel,Automatic,First,11.0,2987.0,198.5,5,10.0,mercedes-benz,e-class,e270 cdi,82.61833333,₹ 72.48 - 87.47 lakh
2126,maruti baleno zeta automatic,Jaipur,2018,4131,Petrol,Automatic,First,21.4,1197.0,83.1,5,7.75,maruti,baleno,zeta automatic,8.886666667,3.95
2127,honda jazz 1.2 vx i vtec,Hyderabad,2016,31700,Petrol,Manual,First,18.7,1199.0,88.7,5,6.45,honda,jazz,1.2 vx i vtec,9.431666667,₹ 8.11 - 10.41 lakh
2128,mahindra scorpio s10 at 4wd,Pune,2017,66988,Diesel,Automatic,First,15.4,2179.0,120.0,7,10.0,mahindra,scorpio,s10 at 4wd,15.5675283,₹ 12.74 - 24.05 lakh
2129,volkswagen polo 1.2 mpi trendline,Mumbai,2014,54230,Petrol,Manual,First,16.47,1198.0,74.0,5,4.5,volkswagen,polo,1.2 mpi trendline,9.71375,₹5.87 - 10.25 lakh
2130,hyundai i20 1.2 era,Kolkata,2015,35000,Petrol,Manual,First,17.0,1197.0,80.0,5,3.4,hyundai,i20,1.2 era,9.74,₹ 7.19 - 11.83 lakh
2131,toyota camry w4 (at),Mumbai,2010,62714,Petrol,Automatic,First,12.1,2362.0,164.7,5,4.5,toyota,camry,w4 (at),24.25263701,₹37.90 - 41.19 lakh
2132,maruti wagon r vxi,Hyderabad,2015,45295,Petrol,Manual,First,18.9,998.0,67.1,5,4.3,maruti,wagon,r vxi,5.39,13.48
2133,bmw 5 series 2013-2017 520d m sport,Pune,2018,7000,Diesel,Automatic,First,18.12,1995.0,190.0,5,46.0,bmw,5,series 2013-2017 520d m sport,67.24571429,13.48
2134,maruti alto k10 vxi ags,Chennai,2016,57000,Petrol,Automatic,First,24.07,998.0,67.1,5,3.4,maruti,alto,k10 vxi ags,4.53,13.48
2135,mercedes-benz new c-class 220 cdi at,Delhi,2013,40100,Diesel,Automatic,First,14.84,2143.0,170.0,5,14.5,mercedes-benz,new,c-class 220 cdi at,49.49,13.48
2136,maruti alto 800 2016-2019 lxi,Delhi,2013,56000,Petrol,Manual,First,24.7,796.0,47.3,5,2.1,maruti,alto,800 2016-2019 lxi,4.53,13.48
2137,maruti swift vxi,Mumbai,2012,15000,Petrol,Manual,First,18.6,1197.0,85.8,5,3.65,maruti,swift,vxi,7.56375,13.48
2138,hyundai i20 asta 1.4 crdi (diesel),Ahmedabad,2009,68000,Diesel,Manual,Second,23.0,1396.0,90.0,5,3.95,hyundai,i20,asta 1.4 crdi (diesel),9.74,₹ 7.19 - 11.83 lakh
2139,skoda superb 2.5 tdi at,Delhi,2012,83000,Diesel,Automatic,First,11.9,2496.0,163.2,5,6.75,skoda,superb,2.5 tdi at,34.36333333,₹ 34.17 - 37.27 lakh
2140,toyota corolla altis d-4d g,Kochi,2013,81504,Diesel,Manual,First,21.43,1364.0,87.2,5,6.53,toyota,corolla,altis d-4d g,20.97,₹9.01 - 12.39 lakh
2141,toyota fortuner 4x2 manual,Hyderabad,2015,73500,Diesel,Manual,First,13.0,2982.0,168.5,7,22.0,toyota,fortuner,4x2 manual,36.548,₹ 32.58 - 50.34 lakh
2142,skoda rapid 1.6 mpi at elegance,Pune,2013,52900,Petrol,Automatic,First,14.3,1598.0,103.52,5,4.75,skoda,rapid,1.6 mpi at elegance,14.132,₹6.99 - 14.25 lakh
2143,honda brio 1.2 vx at,Mumbai,2017,20000,Petrol,Automatic,First,16.5,1198.0,86.8,5,5.99,honda,brio,1.2 vx at,8.05,₹4.82 - 6.90 lakh
2144,volkswagen polo petrol comfortline 1.2l,Jaipur,2011,46000,Petrol,Manual,First,16.47,1198.0,73.9,5,3.05,volkswagen,polo,petrol comfortline 1.2l,9.71375,₹5.87 - 10.25 lakh
2145,volkswagen polo petrol comfortline 1.2l,Delhi,2010,65000,Petrol,Manual,First,16.47,1198.0,73.9,5,2.4,volkswagen,polo,petrol comfortline 1.2l,9.71375,₹5.87 - 10.25 lakh
2146,maruti zen estilo lxi bsiii,Pune,2007,42000,Petrol,Manual,Third,18.2,998.0,67.1,5,1.3,maruti,zen,estilo lxi bsiii,7.55626867,5.45
2147,toyota etios cross 1.4l gd,Kochi,2016,36681,Diesel,Manual,First,23.59,1364.0,67.06,5,6.71,toyota,etios,cross 1.4l gd,8.82,₹6.51 - 9.02 lakh
2148,mahindra xuv500 w8 2wd,Ahmedabad,2014,67000,Diesel,Manual,Second,15.1,2179.0,140.0,7,7.2,mahindra,xuv500,w8 2wd,18.865,₹12.37 - 20.11 lakh
2149,hyundai grand i10 at asta,Chennai,2016,18000,Petrol,Automatic,First,18.9,1197.0,82.0,5,5.4,hyundai,grand,i10 at asta,7.2952,7.7
2150,ford ecosport 1.5 dv5 mt titanium optional,Kochi,2015,56409,Diesel,Manual,First,22.7,1498.0,89.84,5,6.63,ford,ecosport,1.5 dv5 mt titanium optional,12.10909091,₹7.91 - 11.70 lakh
2151,maruti ertiga vxi cng,Mumbai,2016,65263,CNG,Manual,First,17.5,1373.0,80.46,7,7.5,maruti,ertiga,vxi cng,11.61857143,7.99
2152,honda city i-vtec cvt zx,Coimbatore,2018,20300,Petrol,Automatic,First,18.0,1497.0,117.3,5,14.21,honda,city,i-vtec cvt zx,17.38,₹ 11.52 - 16.00 lakh
2153,honda city 1.5 v mt,Kolkata,2010,45008,Petrol,Manual,First,17.0,1497.0,118.0,5,3.0,honda,city,1.5 v mt,14.63571429,₹ 11.52 - 16.00 lakh
2154,maruti celerio zxi mt,Kochi,2017,21799,Petrol,Manual,First,23.1,998.0,67.04,5,5.11,maruti,celerio,zxi mt,5.69,4.0
2155,volkswagen vento petrol highline,Pune,2011,57328,Petrol,Manual,First,15.04,1598.0,103.6,5,3.39,volkswagen,vento,petrol highline,13.81375,₹8.69 - 14.79 lakh
2156,toyota innova crysta 2.8 zx at,Hyderabad,2017,35358,Diesel,Automatic,First,11.36,2755.0,171.5,7,22.99,toyota,innova,crysta 2.8 zx at,26.56,₹13.22 - 16.81 lakh
2157,hyundai i20 magna,Delhi,2009,46946,Petrol,Manual,Second,18.5,1197.0,80.0,5,2.35,hyundai,i20,magna,9.74,₹ 7.19 - 11.83 lakh
2158,maruti ritz vdi,Kolkata,2012,39772,Diesel,Manual,First,23.2,1248.0,73.94,5,2.85,maruti,ritz,vdi,7.55626867,10.5
2159,audi a6 2011-2015 2.0 tdi premium plus,Delhi,2014,58000,Diesel,Automatic,First,17.68,1968.0,174.33,5,18.5,audi,a6,2011-2015 2.0 tdi premium plus,62.35666667,₹ 61.41 - 67.53 lakh
2160,renault duster petrol rxl,Bangalore,2014,52000,Petrol,Manual,First,13.24,1598.0,102.57,5,5.99,renault,duster,petrol rxl,13.87,₹8.59 - 14.25 lakh
2161,honda civic 2006-2010 1.8 v mt,Hyderabad,2008,152000,Petrol,Manual,Second,13.5,1799.0,130.0,5,3.0,honda,civic,2006-2010 1.8 v mt,11.79582001,₹17.95 - 22.36 lakh
2162,tata tiago 1.2 revotron xt,Jaipur,2016,42700,Petrol,Manual,First,23.84,1199.0,84.0,5,3.6,tata,tiago,1.2 revotron xt,5.61,₹ 5.53 - 8.05 lakh
2163,audi a4 2.0 tdi,Hyderabad,2014,60000,Diesel,Automatic,First,16.55,1968.0,147.51,5,24.0,audi,a4,2.0 tdi,51.385,₹ 43.81 - 51.85 lakh
2164,maruti swift dzire vxi,Coimbatore,2015,33195,Petrol,Manual,First,19.1,1197.0,85.8,5,6.26,maruti,swift,dzire vxi,7.56375,5.0
2165,toyota fortuner 2.8 4wd mt,Hyderabad,2010,110000,Diesel,Manual,First,14.24,2755.0,174.5,7,13.7,toyota,fortuner,2.8 4wd mt,37.51,₹ 32.58 - 50.34 lakh
2166,mercedes-benz m-class ml 250 cdi,Mumbai,2016,52000,Diesel,Automatic,First,15.26,2143.0,203.2,5,35.0,mercedes-benz,m-class,ml 250 cdi,63.09554084,₹56.74 lakh - 2.31 crore
2167,hyundai i20 magna 1.4 crdi,Kochi,2015,64399,Diesel,Manual,First,21.9,1396.0,90.0,5,5.02,hyundai,i20,magna 1.4 crdi,9.74,₹ 7.19 - 11.83 lakh
2168,maruti wagon r vxi 1.2,Mumbai,2015,55000,Petrol,Manual,First,21.5,1197.0,81.8,5,3.1,maruti,wagon,r vxi 1.2,5.88,2.9
2169,volkswagen vento diesel highline,Bangalore,2012,50000,Diesel,Manual,First,20.54,1598.0,103.6,5,5.5,volkswagen,vento,diesel highline,13.81375,₹8.69 - 14.79 lakh
2170,maruti swift dzire vxi,Kolkata,2014,33485,Petrol,Manual,First,19.1,1197.0,85.8,5,3.59,maruti,swift,dzire vxi,7.56375,9.85
2171,fiat linea emotion (diesel),Kolkata,2015,32000,Diesel,Manual,First,20.4,1248.0,91.7,5,4.65,fiat,linea,emotion (diesel),9.5,₹7.19 - 10.79 lakh
2172,honda city 1.5 v mt,Bangalore,2009,71400,Petrol,Manual,Third,17.0,1497.0,118.0,5,3.8,honda,city,1.5 v mt,14.63571429,₹ 11.52 - 16.00 lakh
2173,hyundai creta 1.6 sx plus diesel,Hyderabad,2016,41713,Diesel,Manual,First,19.67,1582.0,126.2,5,12.5,hyundai,creta,1.6 sx plus diesel,15.19333333,₹ 10.84 - 19.13 lakh
2174,honda city i-dtec zx,Hyderabad,2017,46000,Diesel,Manual,First,25.6,1498.0,98.6,5,12.9,honda,city,i-dtec zx,16.95,₹ 11.52 - 16.00 lakh
2175,maruti omni 8 seater bsiv,Hyderabad,2015,52950,Petrol,Manual,First,14.0,796.0,35.0,5,2.35,maruti,omni,8 seater bsiv,7.55626867,7.29
2176,maruti swift lxi option,Chennai,2015,29500,Petrol,Manual,First,20.4,1197.0,81.8,5,4.15,maruti,swift,lxi option,7.56375,7.29
2177,mercedes-benz m-class ml 350 cdi corporate,Coimbatore,2012,63888,Diesel,Automatic,First,14.0,2987.0,224.0,5,22.58,mercedes-benz,m-class,ml 350 cdi corporate,63.09554084,₹56.74 lakh - 2.31 crore
2178,maruti alto 800 2016-2019 lxi,Ahmedabad,2016,60000,Petrol,Manual,First,24.7,796.0,47.3,5,2.65,maruti,alto,800 2016-2019 lxi,4.53,23.5
2179,ford figo petrol titanium,Delhi,2010,59196,Petrol,Manual,Second,15.6,1196.0,70.0,5,2.25,ford,figo,petrol titanium,7.65,₹5.23 - 8.37 lakh
2180,toyota innova crysta 2.4 g mt,Hyderabad,2016,121362,Diesel,Manual,First,13.68,2393.0,147.8,7,16.0,toyota,innova,crysta 2.4 g mt,23.61366667,₹13.22 - 16.81 lakh
2181,bmw 5 series 2003-2012 520d,Mumbai,2013,78000,Diesel,Automatic,First,18.48,1995.0,177.0,5,19.5,bmw,5,series 2003-2012 520d,67.24571429,3.1
2182,bmw 5 series 520d luxury line,Ahmedabad,2012,95000,Diesel,Automatic,Second,22.48,1995.0,190.0,5,17.5,bmw,5,series 520d luxury line,63.71,3.1
2183,ford fiesta exi 1.4 tdci ltd,Hyderabad,2010,84000,Diesel,Manual,Second,17.8,1399.0,68.0,5,2.41,ford,fiesta,exi 1.4 tdci ltd,13.57205029,₹8.63 - 10.31 lakh
2184,toyota etios gd,Bangalore,2012,58253,Diesel,Manual,Second,23.59,1364.0,130.0291489,5,4.45,toyota,etios,gd,7.432,₹6.51 - 9.02 lakh
2185,land rover range rover 2.2l prestige,Coimbatore,2014,64557,Diesel,Automatic,Second,12.7,2179.0,187.7,5,29.93,land,rover,range rover 2.2l prestige,104.102,6.73
2186,toyota etios liva v,Pune,2012,24500,Petrol,Manual,Second,18.3,2331.106557,130.0291489,5,2.95,toyota,etios,liva v,7.432,₹6.51 - 9.02 lakh
2187,maruti alto lx,Kolkata,2009,68078,Petrol,Manual,First,19.7,796.0,46.3,5,1.02,maruti,alto,lx,4.53,3.5
2188,toyota fortuner 3.0 diesel,Jaipur,2009,149706,Diesel,Manual,First,11.5,2982.0,171.0,7,11.0,toyota,fortuner,3.0 diesel,36.548,₹ 32.58 - 50.34 lakh
2189,toyota qualis rs e2,Pune,2004,215750,Diesel,Manual,Second,0.0,2446.0,130.0291489,10,3.5,toyota,qualis,rs e2,24.25263701,₹N/A 
2190,ford ecosport 1.5 ti vct mt titanium,Mumbai,2013,25984,Petrol,Manual,First,15.8,1499.0,110.0,5,5.35,ford,ecosport,1.5 ti vct mt titanium,12.10909091,₹7.91 - 11.70 lakh
2191,maruti baleno sigma 1.2,Mumbai,2017,15544,Petrol,Manual,First,21.4,1197.0,83.1,5,5.65,maruti,baleno,sigma 1.2,8.886666667,5.9
2192,mini cooper countryman d high,Mumbai,2015,34000,Diesel,Automatic,First,23.8,1998.0,112.0,5,22.0,mini,cooper,countryman d high,41.21714286,₹ 40.00 - 40.58 lakh
2193,hyundai verna 1.6 vtvt ex at,Mumbai,2013,24000,Petrol,Automatic,First,17.01,1591.0,121.4,5,5.95,hyundai,verna,1.6 vtvt ex at,14.254,₹ 10.90 - 17.38 lakh
2194,ford figo diesel titanium,Pune,2011,95000,Diesel,Manual,Third,20.0,1399.0,68.0,5,2.35,ford,figo,diesel titanium,7.65,₹5.23 - 8.37 lakh
2195,honda amaze s i-dtech,Pune,2014,52000,Diesel,Manual,Second,25.8,1498.0,98.6,5,4.1,honda,amaze,s i-dtech,8.662857143,₹ 6.91 - 9.50 lakh
2196,renault duster 110ps diesel rxz,Pune,2012,135000,Diesel,Manual,First,19.01,1461.0,108.45,5,5.4,renault,duster,110ps diesel rxz,13.87,₹8.59 - 14.25 lakh
2197,ford ecosport 1.5 diesel titanium,Delhi,2017,39000,Diesel,Manual,First,23.0,1498.0,98.96,5,8.45,ford,ecosport,1.5 diesel titanium,11.47,₹7.91 - 11.70 lakh
2198,bmw x6 xdrive30d,Jaipur,2013,45306,Diesel,Automatic,Second,11.2,2993.0,241.0,4,42.5,bmw,x6,xdrive30d,63.44220807,₹ 1.04 - 1.11 crore
2199,toyota fortuner 2.8 4wd mt,Mumbai,2010,140000,Diesel,Manual,First,14.24,2755.0,174.5,7,10.75,toyota,fortuner,2.8 4wd mt,37.46,₹ 32.58 - 50.34 lakh
